6,7,8,9,10,11,12,13,14,15
0,0,0,0,0,0,0,0.001,0.003,0.007
0,0,0,0,0,0,0,0.001,0.002,0.006
0,0,0,0,0,0,0,0.001,0.002,0.006
0,0,0,0,0,0,0,0.001,0.002,0.006
0,0,0,0,0,0,0,0.001,0.002,0.006
0,0,0,0,0,0,0,0.001,0.002,0.006
0,0,0,0,0,0,0,0.001,0.002,0.006
0,0,0,0,0,0,0,0.001,0.002,0.006
0,0,0,0,0,0,0,0.001,0.002,0.006
0,0,0,0,0,0,0,0.002,0.003,0.006
0,0,0,0,0,0,0,0.001,0.003,0.006
0,0,0,0,0,0,0,0.001,0.002,0.006
0,0,0,0,0,0,0,0.001,0.002,0.006
0,0,0,0,0,0,0,0.001,0.003,0.006
0,0,0,0,0,0,0,0.001,0.002,0.006
0,0,0,0,0,0,0,0.001,0.002,0.006
0,0,0,0,0,0,0,0.001,0.002,0.006
0,0,0,0,0,0,0.001,0.002,0.002,0.006
0,0,0,0,0,0,0,0.001,0.002,0.006
0,0,0,0,0,0,0,0.001,0.002,0.006
